"YearMonth","StockPack","Count","P.lst.number","Main.Transport.No","Warehouse","Transport.Mode","Carrier","Destination.City","P.lst.Destination.Zip.Code","Destination.Country","Load.Closed.Date","Expected.Time.of.Arrival","POD_ATA","Leadtime..avg.","POD_ATA.Exists","On.Time.Delivery..OTD.","Arrived.at.Harbour.Airport..ATA.","Actual.Delivery.Date..POD."
"NA - NA","Z125205",1,"Z125205","6317292735","12","Sea","Sandvik CSRT","BAMAKO","BPE 3898","Mali","2023-02-07","2023-03-23","2023-02-09","2","Yes","No","2023-02-09","2023-02-09"
"NA - NA","Z125207",4,"Z125207","6317292735","12","Sea","Sandvik CSRT","BAMAKO","BPE 3898","Mali","2023-02-07","2023-03-23","2023-02-09","2","Yes","No","2023-02-09","2023-02-09"
"NA - NA","Z125207",4,"Z125207","6317292735","12","Sea","Sandvik CSRT","BAMAKO","BPE 3898","Mali","2023-02-07","2023-03-23","2023-02-09","2","Yes","No","2023-02-09","2023-02-09"
"NA - NA","Z125208",3,"Z125208","6673250855","12","Air","Sandvik CSRT","TIMIKA","99920","Indonesia","2023-02-07","2023-02-15","2023-02-17","10","Yes","No","2023-02-17","2023-02-17"
"NA - NA","Z125208",3,"Z125208","6673250855","12","Air","Sandvik CSRT","TIMIKA","99920","Indonesia","2023-02-07","2023-02-15","2023-02-17","10","Yes","No","2023-02-17","2023-02-17"
"NA - NA","Z125209",2,"Z125209","6673250855","12","Air","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-02-07","2023-02-15","2023-02-15","8","Yes","No","2023-02-15","2023-02-15"
"NA - NA","Z125209",2,"Z125209","6673250855","12","Air","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-02-07","2023-02-15","2023-02-15","8","Yes","No","2023-02-15","2023-02-15"
"NA - NA","Z125210",1,"Z125210","6673243140","12","Land","Sandvik CSRT","ANKARA","06378","Turkey","2023-02-06","2023-02-17","2023-03-02","24","Yes","No","2023-03-02","2023-03-02"
"NA - NA","Z125210",1,"Z125210","6673243140","12","Land","Sandvik CSRT","ANKARA","06378","Turkey","2023-02-06","2023-02-17","2023-03-02","24","Yes","No","2023-03-02","2023-03-02"
"NA - NA","Z125211",2,"Z125211","6673250855","12","Air","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-02-07","2023-02-14","2023-02-15","8","Yes","No","2023-02-15","2023-02-15"
"NA - NA","Z125211",2,"Z125211","6673250855","12","Air","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-02-07","2023-02-14","2023-02-15","8","Yes","No","2023-02-15","2023-02-15"
"NA - NA","Z125212",1,"Z125212","6673243140","12","Land","Sandvik CSRT","VENLO","5928LT","NetherLands","2023-02-06","2023-02-08","2023-02-08","2","Yes","No","2023-02-08","2023-02-08"
"NA - NA","Z125212",1,"Z125212","6673243140","12","Land","Sandvik CSRT","VENLO","5928LT","Netherlands","2023-02-06","2023-02-08","2023-02-08","2","Yes","No","2023-02-08","2023-02-08"
"NA - NA","Z125213",3,"Z125213","6673243140","12","Land","Sandvik CSRT","VENLO","5928LT","Netherlands","2023-02-06","2023-02-08","2023-02-08","2","Yes","No","2023-02-08","2023-02-08"
"NA - NA","Z125213",3,"Z125213","6673243140","12","Land","Sandvik CSRT","VENLO","5928LT","NetherLands","2023-02-06","2023-02-08","2023-02-08","2","Yes","No","2023-02-08","2023-02-08"
"NA - NA","Z125214",2,"Z125214","6673243140","12","Land","Sandvik CSRT","VENLO","5928LT","NetherLands","2023-02-06","2023-02-08","2023-02-08","2","Yes","No","2023-02-08","2023-02-08"
"NA - NA","Z125214",2,"Z125214","6673243140","12","Land","Sandvik CSRT","VENLO","5928LT","Netherlands","2023-02-06","2023-02-08","2023-02-08","2","Yes","No","2023-02-08","2023-02-08"
"NA - NA","Z125215",1,"Z125215","6317247796","12","Sea","Sandvik CSRT","YOKOHAMA","230-0054","Japan","2023-02-06","2023-04-06","2023-04-10","63","Yes","No","2023-04-10","2023-04-10"
"NA - NA","Z125215",1,"Z125215","6317247796","12","Sea","Sandvik CSRT","YOKOHAMA","230-0054","Japan","2023-02-06","2023-04-06","2023-04-10","63","Yes","No","2023-04-10","2023-04-10"
"NA - NA","Z125216",1,"Z125216","6673243140","12","Land","Sandvik CSRT","ANKARA","06378","Turkey","2023-02-06","2023-02-17","2023-03-02","24","Yes","No","2023-03-02","2023-03-02"
"NA - NA","Z125216",1,"Z125216","6673243140","12","Land","Sandvik CSRT","ANKARA","06378","Turkey","2023-02-06","2023-02-17","2023-03-02","24","Yes","No","2023-03-02","2023-03-02"
"NA - NA","Z125218",1,"Z125218","6673243140","12","Land","Sandvik CSRT","MEYZIEU","69881","France","2023-02-06","2023-02-13","2023-02-14","8","Yes","No","2023-02-14","2023-02-14"
"NA - NA","Z125218",1,"Z125218","6673243140","12","Land","Sandvik CSRT","MEYZIEU","69881","France","2023-02-06","2023-02-13","2023-02-14","8","Yes","No","2023-02-14","2023-02-14"
"NA - NA","Z125223",1,"Z125223","6673243462","23","Land","Sandvik CSRT","GÄLLIVARE","98238","Sweden","2023-02-06","2023-02-08","2023-02-07","1","Yes","No","2023-02-07","2023-02-07"
"NA - NA","Z125223",1,"Z125223","6673243462","23","Land","Sandvik CSRT","GÄLLIVARE","98238","Sweden","2023-02-06","2023-02-08","2023-02-07","1","Yes","No","2023-02-07","2023-02-07"
"NA - NA","Z125225",1,"Z125225","6317247796","12","Sea","Sandvik CSRT","KUMASI","00000","Ghana","2023-02-06","2023-03-11","2023-02-08","2","Yes","No","2023-02-08","2023-02-08"
"NA - NA","Z125225",1,"Z125225","6317247796","12","Sea","Sandvik CSRT","KUMASI","00000","Ghana","2023-02-06","2023-03-11","2023-02-08","2","Yes","No","2023-02-08","2023-02-08"
"NA - NA","Z125227",1,"Z125227","6673243405","23","Land","Sandvik CSRT","RINDAL","6557","Norway","2023-02-06","2023-02-10","2023-02-08","1","Yes","No","2023-02-08","2023-02-08"
"NA - NA","Z125227",1,"Z125227","6673243405","23","Land","Sandvik CSRT","RINDAL","6557","Norway","2023-02-06","2023-02-10","2023-02-08","1","Yes","No","2023-02-08","2023-02-08"
"NA - NA","Z125238",1,"Z125238","JBAM9632379965STK","C4","Land","SuperGroup","RUSTENBURG","0350","South Africa","2023-02-05","2023-02-09","2023-02-07","2","Yes","Yes","-","2023-02-07"
"NA - NA","Z125240",1,"Z125240","JTE2302/494-01","C4","Land","Freight Worx","HARARE","00000","Zimbabwe","2023-02-09","2023-02-27","2023-02-16","7","Yes","Yes","-","2023-02-16"
"NA - NA","Z125380",1,"Z125380","6673253370","20","Sea","DGF Singapore","SCRANTON PA","18411","United States","2023-02-06","2023-05-02","2023-03-21","43","Yes","Yes","2023-03-14","2023-03-21"
"NA - NA","Z125411",3,"Z125411","2654225679","60","Land","Toll Road","MOUNT ISA QLD","4825","Australia","2023-02-06","2023-02-16","2023-02-13","7","Yes","Yes","-","2023-02-13"
"NA - NA","Z125414",1,"Z125414","2654225730","60","Land","Toll Road","MOUNT ISA QLD","4825","Australia","2023-02-06","2023-02-16","2023-02-14","8","Yes","Yes","-","2023-02-14"
"NA - NA","Z125417",1,"Z125417","2654225747","60","Land","Toll Road","ROXBY DOWNS SA","5725","Australia","2023-02-06","2023-02-16","2023-02-09","3","Yes","Yes","-","2023-02-09"
"NA - NA","Z125444",8,"Z125444","2654225747","60","Land","Toll Road","ROXBY DOWNS SA","5725","Australia","2023-02-06","2023-02-16","2023-02-09","3","Yes","Yes","-","2023-02-09"
"NA - NA","Z125447",1,"Z125447","2654233223","60","Land","Toll Road","WINGFIELD SA","5013","Australia","2023-02-06","2023-02-10","2023-02-10","4","Yes","Yes","-","2023-02-10"
"NA - NA","Z125514",1,"Z125514","2654225730","60","Land","Toll Road","MOUNT ISA QLD","4825","Australia","2023-02-06","2023-02-16","2023-02-14","8","Yes","Yes","-","2023-02-14"
"NA - NA","Z125519",1,"Z125519","2654236095","60","Land","Toll Road","SOMERSET TAS","7322","Australia","2023-02-06","2023-02-20","2023-02-14","8","Yes","Yes","-","2023-02-14"
"NA - NA","Z125522",3,"Z125522","2654236132","60","Land","Toll Road","BROKEN HILL NSW","288 0","Australia","2023-02-06","2023-02-13","2023-02-09","3","Yes","Yes","-","2023-02-09"
"NA - NA","Z125553",5,"Z125553","2654236910","60","Land","Toll Road","COBAR NSW","2835","Australia","2023-02-06","2023-02-13","2023-02-09","3","Yes","Yes","-","2023-02-09"
"NA - NA","Z125561",3,"Z125561","2654237108","60","Land","Toll Road","MT ISA QLD","4825","Australia","2023-02-06","-","2023-02-10","4","Yes","-","-","2023-02-10"
"NA - NA","Z125572",1,"Z125572","2654237665","60","Land","Toll Road","GARBUTT QLD","4814","Australia","2023-02-06","2023-02-13","2023-02-13","7","Yes","Yes","-","2023-02-13"
"NA - NA","Z125595",2,"Z125595","2654237108","60","Land","Toll Road","MT ISA QLD","4825","Australia","2023-02-06","-","2023-02-10","4","Yes","-","-","2023-02-10"
"NA - NA","Z125598",1,"Z125598","2654225730","60","Land","Toll Road","MOUNT ISA QLD","4825","Australia","2023-02-06","2023-02-16","2023-02-14","8","Yes","Yes","-","2023-02-14"
"NA - NA","Z125602",1,"Z125602","2654241204","60","Land","Toll Road","COBAR NSW","2835","Australia","2023-02-06","2023-02-13","2023-02-08","2","Yes","Yes","-","2023-02-08"
"NA - NA","Z125616",4,"Z125616","2654225747","60","Land","Toll Road","ROXBY DOWNS SA","5725","Australia","2023-02-06","2023-02-16","2023-02-09","3","Yes","Yes","-","2023-02-09"
"NA - NA","Z125619",1,"Z125619","2654241204","60","Land","Toll Road","COBAR NSW","2835","Australia","2023-02-06","2023-02-13","2023-02-08","2","Yes","Yes","-","2023-02-08"
"NA - NA","Z125888",1,"Z125888","323538096","37","Land","TNT NetherLands","JÄRFÄLLA","17562","Sweden","2023-02-06","2023-02-08","2023-02-09","3","Yes","No","-","2023-02-09"
"NA - NA","Z125895",1,"Z125895","323347216","37","Land","TNT NetherLands","JÄRFÄLLA","17562","Sweden","2023-02-06","2023-02-08","2023-02-09","3","Yes","No","-","2023-02-09"
"NA - NA","Z125927",2,"Z125927","323057528","37","Land","TNT NetherLands","BALDERTON","NG24 3EP","United Kingdom","2023-02-06","-","2023-02-09","3","Yes","-","-","2023-02-09"
"NA - NA","Z125948",1,"Z125948","323162866","37","Land","TNT NetherLands","NAVAN","C15 NH63","IreLand","2023-02-06","2023-02-09","2023-02-09","3","Yes","Yes","-","2023-02-09"
"NA - NA","Z125950",1,"Z125950","6673243488","23","Land","Sandvik CSRT","KIRUNA","98186","Sweden","2023-02-06","2023-02-08","2023-02-08","2","Yes","Yes","2023-02-08","2023-02-08"
"NA - NA","Z125950",1,"Z125950","6673243488","23","Land","Sandvik CSRT","KIRUNA","98186","Sweden","2023-02-06","2023-02-08","2023-02-08","2","Yes","Yes","2023-02-08","2023-02-08"
"NA - NA","Z125951",1,"Z125951","6673243496","23","Land","Sandvik CSRT","KIRUNA","98186","Sweden","2023-02-06","2023-02-08","2023-02-17","1","Yes","No","2023-02-17","2023-02-17"
"NA - NA","Z125951",1,"Z125951","6673243496","23","Land","Sandvik CSRT","KIRUNA","98186","Sweden","2023-02-06","2023-02-08","2023-02-17","1","Yes","No","2023-02-17","2023-02-17"
"NA - NA","Z125958",1,"Z125958","6317292735","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-02-07","2023-03-17","2023-03-14","35","Yes","No","2023-03-14","2023-03-14"
"NA - NA","Z125958",1,"Z125958","6317292735","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-02-07","2023-03-17","2023-03-14","35","Yes","No","2023-03-14","2023-03-14"
"NA - NA","Z125974",1,"Z125974","JSAN1982379921EMR005","C4","Land","SuperGroup","CAPE TOWN","07405","South Africa","2023-02-06","2023-02-09","2023-02-07","1","Yes","Yes","-","2023-02-07"
"NA - NA","Z125977",1,"Z125977","JSAN1952380787NAM","C4","Land","SuperGroup","NAMIBIA","9000","Namibia","2023-02-10","2023-02-16","2023-02-13","3","Yes","Yes","-","2023-02-13"
"NA - NA","Z125979",1,"Z125979","6673243470","23","Land","Sandvik CSRT","JÖRN","93055","Sweden","2023-02-06","2023-02-08","2023-02-07","1","Yes","No","2023-02-07","2023-02-07"
"NA - NA","Z125979",1,"Z125979","6673243470","23","Land","Sandvik CSRT","JÖRN","93055","Sweden","2023-02-06","2023-02-08","2023-02-07","1","Yes","No","2023-02-07","2023-02-07"
"NA - NA","Z126015",1,"Z126015","323558555","37","Land","TNT NetherLands","ANO LIOSIA","13341","Greece","2023-02-06","2023-02-10","2023-02-13","7","Yes","No","-","2023-02-13"
"NA - NA","Z126025",1,"Z126025","6673243470","23","Land","Sandvik CSRT","JÖRN","93055","Sweden","2023-02-06","2023-02-08","2023-02-07","1","Yes","No","2023-02-07","2023-02-07"
"NA - NA","Z126025",1,"Z126025","6673243470","23","Land","Sandvik CSRT","JÖRN","93055","Sweden","2023-02-06","2023-02-08","2023-02-07","1","Yes","No","2023-02-07","2023-02-07"
"NA - NA","Z126027",1,"Z126027","6673243470","23","Land","Sandvik CSRT","JÖRN","93055","Sweden","2023-02-06","2023-02-08","2023-02-07","1","Yes","No","2023-02-07","2023-02-07"
"NA - NA","Z126027",1,"Z126027","6673243470","23","Land","Sandvik CSRT","JÖRN","93055","Sweden","2023-02-06","2023-02-08","2023-02-07","1","Yes","No","2023-02-07","2023-02-07"
"NA - NA","Z126028",1,"Z126028","6317292735","12","Sea","Sandvik CSRT","BAMAKO","BPE 3898","Mali","2023-02-07","2023-03-23","2023-02-09","2","Yes","No","2023-02-09","2023-02-09"
"NA - NA","Z126028",1,"Z126028","6317292735","12","Sea","Sandvik CSRT","BAMAKO","BPE 3898","Mali","2023-02-07","2023-03-23","2023-02-09","2","Yes","No","2023-02-09","2023-02-09"
"NA - NA","Z126029",1,"Z126029","6673246325","23","Land","Sandvik CSRT","BOLIDEN","93693","Sweden","2023-02-06","2023-02-08","2023-02-07","1","Yes","No","2023-02-07","2023-02-07"
"NA - NA","Z126029",1,"Z126029","6673246325","23","Land","Sandvik CSRT","BOLIDEN","93693","Sweden","2023-02-06","2023-02-08","2023-02-07","1","Yes","No","2023-02-07","2023-02-07"
"NA - NA","Z126031",1,"Z126031","6673245590","23","Land","Sandvik CSRT","SKAUN","7357","Norway","2023-02-06","2023-02-10","2023-02-13","5","Yes","No","2023-02-13","2023-02-13"
"NA - NA","Z126031",1,"Z126031","6673245590","23","Land","Sandvik CSRT","SKAUN","7357","Norway","2023-02-06","2023-02-10","2023-02-13","5","Yes","No","2023-02-13","2023-02-13"
"NA - NA","Z126033",3,"Z126033","6673250855","12","Air","Sandvik CSRT","TIMIKA","99920","Indonesia","2023-02-07","2023-02-15","2023-02-17","10","Yes","No","2023-02-17","2023-02-17"
"NA - NA","Z126033",3,"Z126033","6673250855","12","Air","Sandvik CSRT","TIMIKA","99920","Indonesia","2023-02-07","2023-02-15","2023-02-17","10","Yes","No","2023-02-17","2023-02-17"
"NA - NA","Z126044",1,"Z126044","6673243405","23","Land","Sandvik CSRT","RINDAL","6557","Norway","2023-02-06","2023-02-10","2023-02-08","1","Yes","No","2023-02-08","2023-02-08"
"NA - NA","Z126044",1,"Z126044","6673243405","23","Land","Sandvik CSRT","RINDAL","6557","Norway","2023-02-06","2023-02-10","2023-02-08","1","Yes","No","2023-02-08","2023-02-08"
"NA - NA","Z126058",7,"Z126058","6317651765","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-02-08","2023-03-17","2023-03-14","34","Yes","No","2023-03-14","2023-03-14"
"NA - NA","Z126058",7,"Z126058","6317651765","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-02-08","2023-03-17","2023-03-14","34","Yes","No","2023-03-14","2023-03-14"
"NA - NA","Z126071",1,"Z126071","6317292735","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-02-07","2023-03-17","2023-03-14","35","Yes","No","2023-03-14","2023-03-14"
"NA - NA","Z126071",1,"Z126071","6317292735","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-02-07","2023-03-17","2023-03-14","35","Yes","No","2023-03-14","2023-03-14"
"NA - NA","Z126098",3,"Z126098","6673250855","12","Air","Sandvik CSRT","KENWICK WA","6107","Australia","2023-02-07","2023-02-18","2023-02-14","7","Yes","No","2023-02-14","2023-02-14"
"NA - NA","Z126098",3,"Z126098","6673250855","12","Air","Sandvik CSRT","KENWICK WA","6107","Australia","2023-02-07","2023-02-18","2023-02-14","7","Yes","No","2023-02-14","2023-02-14"
"NA - NA","Z126099",1,"Z126099","JKCM0012380058STK","C4","Land","SuperGroup","GABORONE","00000","Botswana","2023-02-07","2023-02-10","2023-02-09","2","Yes","Yes","-","2023-02-09"
"NA - NA","Z126102",1,"Z126102","323160255","37","Land","TNT NetherLands","LAHNAU","35633","Germany","2023-02-06","2023-02-08","2023-02-08","2","Yes","Yes","-","2023-02-08"
"NA - NA","Z126104",1,"Z126104","6673243140","12","Land","Sandvik CSRT","VENLO","5928LT","NetherLands","2023-02-06","2023-02-08","2023-02-08","2","Yes","No","2023-02-08","2023-02-08"
"NA - NA","Z126104",1,"Z126104","6673243140","12","Land","Sandvik CSRT","VENLO","5928LT","Netherlands","2023-02-06","2023-02-08","2023-02-08","2","Yes","No","2023-02-08","2023-02-08"
"NA - NA","Z126109",2,"Z126109","6673243462","23","Land","Sandvik CSRT","GÄLLIVARE","98238","Sweden","2023-02-06","2023-02-08","2023-02-07","1","Yes","No","2023-02-07","2023-02-07"
"NA - NA","Z126109",2,"Z126109","6673243462","23","Land","Sandvik CSRT","GÄLLIVARE","98238","Sweden","2023-02-06","2023-02-08","2023-02-07","1","Yes","No","2023-02-07","2023-02-07"
"NA - NA","Z126159",1,"Z126159","JKCM0012380058STK","C4","Land","SuperGroup","GABORONE","00000","Botswana","2023-02-07","2023-02-10","2023-02-09","2","Yes","Yes","-","2023-02-09"
"NA - NA","Z126163",1,"Z126163","JHIGH012379984SDX","C4","Land","SuperGroup","MIDDELBURG","0011","South Africa","2023-02-06","2023-02-08","2023-02-07","1","Yes","Yes","-","2023-02-07"
"NA - NA","Z126172",2,"Z126172","6673246309","23","Land","Sandvik CSRT","FLORØ","6900","Norway","2023-02-06","2023-02-09","2023-02-08","1","Yes","No","2023-02-08","2023-02-08"
"NA - NA","Z126172",2,"Z126172","6673246309","23","Land","Sandvik CSRT","FLORØ","6900","Norway","2023-02-06","2023-02-09","2023-02-08","1","Yes","No","2023-02-08","2023-02-08"
"NA - NA","Z126192",1,"Z126192","JKCM0012380058STK","C4","Land","SuperGroup","GABORONE","00000","Botswana","2023-02-07","2023-02-10","2023-02-09","2","Yes","Yes","-","2023-02-09"
"NA - NA","Z126196",1,"Z126196","JSAN1982379921EMR012","C4","Land","SuperGroup","CAPE TOWN","07405","South Africa","2023-02-06","2023-02-09","2023-02-07","1","Yes","Yes","-","2023-02-07"
"NA - NA","Z126206",3,"Z126206","6673246523","23","Land","Sandvik CSRT","STORSLETT","9158","Norway","2023-02-06","2023-02-14","2023-02-27","19","Yes","No","2023-02-27","2023-02-27"
"NA - NA","Z126206",3,"Z126206","6673246523","23","Land","Sandvik CSRT","STORSLETT","9158","Norway","2023-02-06","2023-02-14","2023-02-27","19","Yes","No","2023-02-27","2023-02-27"
"NA - NA","Z126306",1,"Z126306","6317651765","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-02-08","2023-03-17","2023-03-14","34","Yes","No","2023-03-14","2023-03-14"
"NA - NA","Z126306",1,"Z126306","6317651765","12","Sea","Sandvik CSRT","CLARKS SUMMIT PA","18411","United States","2023-02-08","2023-03-17","2023-03-14","34","Yes","No","2023-03-14","2023-03-14"
"NA - NA","Z126310",1,"Z126310","6317707633","12","Sea","Sandvik CSRT","BOKSBURG","1459","South Africa","2023-02-08","2023-03-31","2023-03-31","51","Yes","Yes","2023-03-31","2023-03-31"
"NA - NA","Z126310",1,"Z126310","6317707633","12","Sea","Sandvik CSRT","BOKSBURG","1459","South Africa","2023-02-08","2023-03-31","2023-03-31","51","Yes","Yes","2023-03-31","2023-03-31"
"NA - NA","Z126311",1,"Z126311","323612070","37","Land","TNT NetherLands","MONTOGGIO","16026","Italy","2023-02-06","2023-02-09","2023-02-14","8","Yes","No","-","2023-02-14"
"NA - NA","Z126313",1,"Z126313","6673246739","23","Land","Sandvik CSRT","STORDAL","6250","Norway","2023-02-06","2023-02-09","2023-02-14","7","Yes","No","2023-02-14","2023-02-14"
"NA - NA","Z126313",1,"Z126313","6673246739","23","Land","Sandvik CSRT","STORDAL","6250","Norway","2023-02-06","2023-02-09","2023-02-14","7","Yes","No","2023-02-14","2023-02-14"
"NA - NA","Z126326",1,"Z126326","6673247364","38","Land","Sandvik CSRT","HEMLO ON","P0T2E0","Canada","2023-02-07","2023-02-10","2023-02-13","7","Yes","No","2023-02-13","2023-02-13"
"NA - NA","Z126326",1,"Z126326","6673247364","38","Land","Sandvik CSRT","HEMLO ON","P0T2E0","Canada","2023-02-07","2023-02-10","2023-02-13","7","Yes","No","2023-02-13","2023-02-13"
"NA - NA","Z126328",1,"Z126328","6673247364","38","Land","Sandvik CSRT","HEMLO ON","P0T2E0","Canada","2023-02-07","2023-02-10","2023-02-13","7","Yes","No","2023-02-13","2023-02-13"
"NA - NA","Z126328",1,"Z126328","6673247364","38","Land","Sandvik CSRT","HEMLO ON","P0T2E0","Canada","2023-02-07","2023-02-10","2023-02-13","7","Yes","No","2023-02-13","2023-02-13"
"NA - NA","Z126331",1,"Z126331","6673247364","38","Land","Sandvik CSRT","HEMLO ON","P0T2E0","Canada","2023-02-07","2023-02-10","2023-02-13","7","Yes","No","2023-02-13","2023-02-13"
"NA - NA","Z126331",1,"Z126331","6673247364","38","Land","Sandvik CSRT","HEMLO ON","P0T2E0","Canada","2023-02-07","2023-02-10","2023-02-13","7","Yes","No","2023-02-13","2023-02-13"
